"titre";"créateur";"contributeur";"sujet";"description";"editeur";"Date ";"Type ";"format";"identifiant";"Source";"langue";"Relation";"couverture";"droits";"Nom du fichier";"url"
"Isopyrum thalictroides (Renonculaceae)";"Felzines";;;;"Herbiers universitaires de Clermont-Ferrand";1996;"still image";"image/jpeg";"Renonculaceae_Isopyrum_thalictroides_CLF120878";"Bibliothèque Université Clermont auvergne";"fre";;"Challuy, limite de Magny-Cours";"Domaine public";"Renonculaceae_Isopyrum_thalictroides_CLF120878.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Renonculaceae_Isopyrum_thalictroides_CLF120878.jpg"
"Isopyrum thalictroides (Renonculaceae)";"Corillion";;;;"Herbiers universitaires de Clermont-Ferrand";1940;"still image";"image/jpeg";"Renonculaceae_Isopyrum_thalictroides_CLF120879";"Bibliothèque Université Clermont auvergne";"fre";;"Mayenne";"Domaine public";"Renonculaceae_Isopyrum_thalictroides_CLF120879.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Renonculaceae_Isopyrum_thalictroides_CLF120879.jpg"
"Isopyrum thalictroides (Renonculaceae)";"Sellier";;;;"Herbiers universitaires de Clermont-Ferrand";1891;"still image";"image/jpeg";"Renonculaceae_Isopyrum_thalictroides_CLF120886";"Bibliothèque Université Clermont auvergne";"fre";;"Bannay, bois de Charme";"Domaine public";"Renonculaceae_Isopyrum_thalictroides_CLF120886.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Renonculaceae_Isopyrum_thalictroides_CLF120886.jpg"
"Juglans nigra (Juglandaceae)";"Felzines";;;;"Herbiers universitaires de Clermont-Ferrand";1989;"still image";"image/jpeg";"Juglandaceae_Juglans_nigra_CLF120783";"Bibliothèque Université Clermont auvergne";"fre";;"Boulleret, île du Pezeau";"Domaine public";"Juglandaceae_Juglans_nigra_CLF120783.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Juglandaceae_Juglans_nigra_CLF120783.jpg"
"Myosurus minimus (Renonculaceae)";"Felzines";;;;"Herbiers universitaires de Clermont-Ferrand";1990;"still image";"image/jpeg";"Renonculaceae_Myosurus_minimus_CLF120875";"Bibliothèque Université Clermont auvergne";"fre";;"Druy-Parigny, Grand Vivier";"Domaine public";"Renonculaceae_Myosurus_minimus_CLF120875.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Renonculaceae_Myosurus_minimus_CLF120875.jpg"
"Myosurus minimus (Renonculaceae)";"Corillion";;;;"Herbiers universitaires de Clermont-Ferrand";1940;"still image";"image/jpeg";"Renonculaceae_Myosurus_minimus_CLF120876";"Bibliothèque Université Clermont auvergne";"fre";;"Mayenne";"Domaine public";"Renonculaceae_Myosurus_minimus_CLF120876.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Renonculaceae_Myosurus_minimus_CLF120876.jpg"
"Myosurus minimus (Renonculaceae)";"Le Grand";;;;"Herbiers universitaires de Clermont-Ferrand";0;"still image";"image/jpeg";"Renonculaceae_Myosurus_minimus_CLF120877";"Bibliothèque Université Clermont auvergne";"fre";;"Saint Georges";"Domaine public";"Renonculaceae_Myosurus_minimus_CLF120877.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Renonculaceae_Myosurus_minimus_CLF120877.jpg"
"Myosurus minimus (Renonculaceae)";0;;;;"Herbiers universitaires de Clermont-Ferrand";0;"still image";"image/jpeg";"Renonculaceae_Myosurus_minimus_CLF120884";"Bibliothèque Université Clermont auvergne";"fre";;0;"Domaine public";"Renonculaceae_Myosurus_minimus_CLF120884.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Renonculaceae_Myosurus_minimus_CLF120884.jpg"
"Myosurus minimus (Renonculaceae)";0;;;;"Herbiers universitaires de Clermont-Ferrand";0;"still image";"image/jpeg";"Renonculaceae_Myosurus_minimus_CLF120885";"Bibliothèque Université Clermont auvergne";"fre";;0;"Domaine public";"Renonculaceae_Myosurus_minimus_CLF120885.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Renonculaceae_Myosurus_minimus_CLF120885.jpg"
"Myrica gale (Myricaceae)";"Barbezat";;;;"Herbiers universitaires de Clermont-Ferrand";1939;"still image";"image/jpeg";"Myricaceae_Myrica_gale_CLF120793";"Bibliothèque Université Clermont auvergne";"fre";;"forêt de Rambouillet";"Domaine public";"Myricaceae_Myrica_gale_CLF120793.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Myricaceae_Myrica_gale_CLF120793.jpg"
"Nigella arvensis (Renonculaceae)";"Sellier";;;;"Herbiers universitaires de Clermont-Ferrand";1890;"still image";"image/jpeg";"Renonculaceae_Nigella_arvensis_CLF120882";"Bibliothèque Université Clermont auvergne";"fre";;"les Aix";"Domaine public";"Renonculaceae_Nigella_arvensis_CLF120882.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Renonculaceae_Nigella_arvensis_CLF120882.jpg"
"Nymphaea alba (Nymphaeaceae)";"Jean-Baptiste";;;;"Herbiers universitaires de Clermont-Ferrand";1931;"still image";"image/jpeg";"Nymphaeaceae_Nymphaea_alba_CLF120895";"Bibliothèque Université Clermont auvergne";"fre";;"Crux la Ville, étang de Merle";"Domaine public";"Nymphaeaceae_Nymphaea_alba_CLF120895.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Nymphaeaceae_Nymphaea_alba_CLF120895.jpg"
"Oxyria digyna (Polygonaceae)";"Barbezat";;;;"Herbiers universitaires de Clermont-Ferrand";1941;"still image";"image/jpeg";"Polygonaceae_Oxyria_digyna_CLF120745";"Bibliothèque Université Clermont auvergne";"fre";;"le Désert en Valjouffrey";"Domaine public";"Polygonaceae_Oxyria_digyna_CLF120745.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Polygonaceae_Oxyria_digyna_CLF120745.jpg"
"Oxyria digyna (Polygonaceae)";"Felzines";;;;"Herbiers universitaires de Clermont-Ferrand";1983;"still image";"image/jpeg";"Polygonaceae_Oxyria_digyna_CLF120746";"Bibliothèque Université Clermont auvergne";"fre";;"col de Saint Véran";"Domaine public";"Polygonaceae_Oxyria_digyna_CLF120746.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Polygonaceae_Oxyria_digyna_CLF120746.jpg"
"Papaver alpinum burseri (Papaveraceae)";0;;;;"Herbiers universitaires de Clermont-Ferrand";0;"still image";"image/jpeg";"Papaveraceae_Papaver_alpinum_burseri_CLF120807";"Bibliothèque Université Clermont auvergne";"fre";;"Genève, jardin botanique";"Domaine public";"Papaveraceae_Papaver_alpinum_burseri_CLF120807.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Papaveraceae_Papaver_alpinum_burseri_CLF120807.jpg"
"Papaver argemone (Papaveraceae)";"Jean-Baptiste";;;;"Herbiers universitaires de Clermont-Ferrand";1932;"still image";"image/jpeg";"Papaveraceae_Papaver_argemone_CLF120803";"Bibliothèque Université Clermont auvergne";"fre";;"Varennes-Vauzelles, Vauzelles";"Domaine public";"Papaveraceae_Papaver_argemone_CLF120803.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Papaveraceae_Papaver_argemone_CLF120803.jpg"
"Papaver dubium (Papaveraceae)";"Jean-Baptiste";;;;"Herbiers universitaires de Clermont-Ferrand";1932;"still image";"image/jpeg";"Papaveraceae_Papaver_dubium_CLF120804";"Bibliothèque Université Clermont auvergne";"fre";;"Varennes-Vauzelles, Vauzelles";"Domaine public";"Papaveraceae_Papaver_dubium_CLF120804.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Papaveraceae_Papaver_dubium_CLF120804.jpg"
"Papaver dubium (Papaveraceae)";0;;;;"Herbiers universitaires de Clermont-Ferrand";0;"still image";"image/jpeg";"Papaveraceae_Papaver_dubium_CLF120805";"Bibliothèque Université Clermont auvergne";"fre";;0;"Domaine public";"Papaveraceae_Papaver_dubium_CLF120805.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Papaveraceae_Papaver_dubium_CLF120805.jpg"
"Papaver pyrenaicum (Papaveraceae)";0;;;;"Herbiers universitaires de Clermont-Ferrand";0;"still image";"image/jpeg";"Papaveraceae_Papaver_pyrenaicum_CLF120806";"Bibliothèque Université Clermont auvergne";"fre";;"Genève, jardin botanique";"Domaine public";"Papaveraceae_Papaver_pyrenaicum_CLF120806.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Papaveraceae_Papaver_pyrenaicum_CLF120806.jpg"
"Papaver rhoeas (Papaveraceae)";"Sellier";;;;"Herbiers universitaires de Clermont-Ferrand";1891;"still image";"image/jpeg";"Papaveraceae_Papaver_rhoeas_CLF120808";"Bibliothèque Université Clermont auvergne";"fre";;"les Aix";"Domaine public";"Papaveraceae_Papaver_rhoeas_CLF120808.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Papaveraceae_Papaver_rhoeas_CLF120808.jpg"
"Parietaria erecta (Urticaceae)";"Rotereau";;;;"Herbiers universitaires de Clermont-Ferrand";1939;"still image";"image/jpeg";"Urticaceae_Parietaria_erecta_CLF120787";"Bibliothèque Université Clermont auvergne";"fre";;"Genouilly";"Domaine public";"Urticaceae_Parietaria_erecta_CLF120787.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Urticaceae_Parietaria_erecta_CLF120787.jpg"
"Parietaria officinalis (Urticaceae)";"Le Grand";;;;"Herbiers universitaires de Clermont-Ferrand";1891;"still image";"image/jpeg";"Urticaceae_Parietaria_officinalis_CLF120786";"Bibliothèque Université Clermont auvergne";"fre";;"Saint Céols";"Domaine public";"Urticaceae_Parietaria_officinalis_CLF120786.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Urticaceae_Parietaria_officinalis_CLF120786.jpg"
"Parietaria officinalis (Urticaceae)";"Sellier";;;;"Herbiers universitaires de Clermont-Ferrand";1891;"still image";"image/jpeg";"Urticaceae_Parietaria_officinalis_CLF120788";"Bibliothèque Université Clermont auvergne";"fre";;"les Aix";"Domaine public";"Urticaceae_Parietaria_officinalis_CLF120788.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Urticaceae_Parietaria_officinalis_CLF120788.jpg"
"Polygonum aviculare (Polygonaceae)";"Jean-Baptiste";;;;"Herbiers universitaires de Clermont-Ferrand";1927;"still image";"image/jpeg";"Polygonaceae_Polygonum_aviculare_CLF120753";"Bibliothèque Université Clermont auvergne";"fre";;"Saint Saulge";"Domaine public";"Polygonaceae_Polygonum_aviculare_CLF120753.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Polygonaceae_Polygonum_aviculare_CLF120753.jpg"
"Polygonum bistorta (Polygonaceae)";"Jean-Baptiste";;;;"Herbiers universitaires de Clermont-Ferrand";1934;"still image";"image/jpeg";"Polygonaceae_Polygonum_bistorta_CLF120755";"Bibliothèque Université Clermont auvergne";"fre";;"Dompierre sur Nièvre";"Domaine public";"Polygonaceae_Polygonum_bistorta_CLF120755.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Polygonaceae_Polygonum_bistorta_CLF120755.jpg"
"Polygonum brittingeri (Polygonaceae)";"Felzines";;;;"Herbiers universitaires de Clermont-Ferrand";1986;"still image";"image/jpeg";"Polygonaceae_Polygonum_brittingeri_CLF120763";"Bibliothèque Université Clermont auvergne";"fre";;"Saint Ouen, Port des Bois";"Domaine public";"Polygonaceae_Polygonum_brittingeri_CLF120763.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Polygonaceae_Polygonum_brittingeri_CLF120763.jpg"
"Polygonum convolvulus (Polygonaceae)";"Jean-Baptiste";;;;"Herbiers universitaires de Clermont-Ferrand";1927;"still image";"image/jpeg";"Polygonaceae_Polygonum_convolvulus_CLF120751";"Bibliothèque Université Clermont auvergne";"fre";;"Saint Saulge";"Domaine public";"Polygonaceae_Polygonum_convolvulus_CLF120751.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Polygonaceae_Polygonum_convolvulus_CLF120751.jpg"
"Polygonum duleis (Polygonaceae)";0;;;;"Herbiers universitaires de Clermont-Ferrand";0;"still image";"image/jpeg";"Polygonaceae_Polygonum_duleis_CLF120758";"Bibliothèque Université Clermont auvergne";"fre";;0;"Domaine public";"Polygonaceae_Polygonum_duleis_CLF120758.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Polygonaceae_Polygonum_duleis_CLF120758.jpg"
"Polygonum dumetorum (Polygonaceae)";"Jean-Baptiste";;;;"Herbiers universitaires de Clermont-Ferrand";1927;"still image";"image/jpeg";"Polygonaceae_Polygonum_dumetorum_CLF120752";"Bibliothèque Université Clermont auvergne";"fre";;"Saint Saulge";"Domaine public";"Polygonaceae_Polygonum_dumetorum_CLF120752.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Polygonaceae_Polygonum_dumetorum_CLF120752.jpg"
"Polygonum lapathifolium (Polygonaceae)";"Felzines";;;;"Herbiers universitaires de Clermont-Ferrand";1986;"still image";"image/jpeg";"Polygonaceae_Polygonum_lapathifolium_CLF120749";"Bibliothèque Université Clermont auvergne";"fre";;"Chemilly";"Domaine public";"Polygonaceae_Polygonum_lapathifolium_CLF120749.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Polygonaceae_Polygonum_lapathifolium_CLF120749.jpg"
"Polygonum lapathifolium (Polygonaceae)";"Felzines";;;;"Herbiers universitaires de Clermont-Ferrand";1987;"still image";"image/jpeg";"Polygonaceae_Polygonum_lapathifolium_CLF120764";"Bibliothèque Université Clermont auvergne";"fre";;"Cuffy, le Laubray";"Domaine public";"Polygonaceae_Polygonum_lapathifolium_CLF120764.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Polygonaceae_Polygonum_lapathifolium_CLF120764.jpg"
"Polygonum lapathifolium (Polygonaceae)";"Jean-Baptiste";;;;"Herbiers universitaires de Clermont-Ferrand";1931;"still image";"image/jpeg";"Polygonaceae_Polygonum_lapathifolium_CLF120766";"Bibliothèque Université Clermont auvergne";"fre";;"Cuffy, le Bec d'Allier";"Domaine public";"Polygonaceae_Polygonum_lapathifolium_CLF120766.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Polygonaceae_Polygonum_lapathifolium_CLF120766.jpg"
"Polygonum lapathifolium brittingeri (Polygonaceae)";"Felzines";;;;"Herbiers universitaires de Clermont-Ferrand";1990;"still image";"image/jpeg";"Polygonaceae_Polygonum_lapathifolium_brittingeri_CLF120747";"Bibliothèque Université Clermont auvergne";"fre";;"Saint-Martin-des-Champs, étang Lélu";"Domaine public";"Polygonaceae_Polygonum_lapathifolium_brittingeri_CLF120747.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Polygonaceae_Polygonum_lapathifolium_brittingeri_CLF120747.jpg"
"Polygonum lapathifolium nodosum (Polygonaceae)";"Felzines";;;;"Herbiers universitaires de Clermont-Ferrand";1986;"still image";"image/jpeg";"Polygonaceae_Polygonum_lapathifolium_nodosum_CLF120765";"Bibliothèque Université Clermont auvergne";"fre";;"Saint Ouen, Port des Bois";"Domaine public";"Polygonaceae_Polygonum_lapathifolium_nodosum_CLF120765.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Polygonaceae_Polygonum_lapathifolium_nodosum_CLF120765.jpg"
"Polygonum minus (Polygonaceae)";"Felzines";;;;"Herbiers universitaires de Clermont-Ferrand";1997;"still image";"image/jpeg";"Polygonaceae_Polygonum_minus_CLF120748";"Bibliothèque Université Clermont auvergne";"fre";;"Avril-sur-Loire, Mussy";"Domaine public";"Polygonaceae_Polygonum_minus_CLF120748.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Polygonaceae_Polygonum_minus_CLF120748.jpg"
"Polygonum minus (Polygonaceae)";"Felzines";;;;"Herbiers universitaires de Clermont-Ferrand";1985;"still image";"image/jpeg";"Polygonaceae_Polygonum_minus_CLF120760";"Bibliothèque Université Clermont auvergne";"fre";;"Germigny sur Loire, la Saulaie";"Domaine public";"Polygonaceae_Polygonum_minus_CLF120760.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Polygonaceae_Polygonum_minus_CLF120760.jpg"
"Polygonum minus (Polygonaceae)";0;;;;"Herbiers universitaires de Clermont-Ferrand";0;"still image";"image/jpeg";"Polygonaceae_Polygonum_minus_CLF120761";"Bibliothèque Université Clermont auvergne";"fre";;0;"Domaine public";"Polygonaceae_Polygonum_minus_CLF120761.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Polygonaceae_Polygonum_minus_CLF120761.jpg"
"Polygonum mite (Polygonaceae)";"Jean-Baptiste";;;;"Herbiers universitaires de Clermont-Ferrand";1927;"still image";"image/jpeg";"Polygonaceae_Polygonum_mite_CLF120756";"Bibliothèque Université Clermont auvergne";"fre";;"Saint Saulge";"Domaine public";"Polygonaceae_Polygonum_mite_CLF120756.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Polygonaceae_Polygonum_mite_CLF120756.jpg"
"Polygonum patulum (Polygonaceae)";"Le Grand";;;;"Herbiers universitaires de Clermont-Ferrand";1891;"still image";"image/jpeg";"Polygonaceae_Polygonum_patulum_CLF120757";"Bibliothèque Université Clermont auvergne";"fre";;"la Chapelle Saint Ursin";"Domaine public";"Polygonaceae_Polygonum_patulum_CLF120757.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Polygonaceae_Polygonum_patulum_CLF120757.jpg"
"Polygonum persicaria (Polygonaceae)";0;;;;"Herbiers universitaires de Clermont-Ferrand";0;"still image";"image/jpeg";"Polygonaceae_Polygonum_persicaria_CLF120762";"Bibliothèque Université Clermont auvergne";"fre";;0;"Domaine public";"Polygonaceae_Polygonum_persicaria_CLF120762.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Polygonaceae_Polygonum_persicaria_CLF120762.jpg"
"Polygonum rurivagum (Polygonaceae)";"Jean-Baptiste";;;;"Herbiers universitaires de Clermont-Ferrand";1936;"still image";"image/jpeg";"Polygonaceae_Polygonum_rurivagum_CLF120754";"Bibliothèque Université Clermont auvergne";"fre";;"Fréjus";"Domaine public";"Polygonaceae_Polygonum_rurivagum_CLF120754.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Polygonaceae_Polygonum_rurivagum_CLF120754.jpg"
"Polygonum viviparum (Polygonaceae)";"Jean-Baptiste";;;;"Herbiers universitaires de Clermont-Ferrand";1934;"still image";"image/jpeg";"Polygonaceae_Polygonum_viviparum_CLF120759";"Bibliothèque Université Clermont auvergne";"fre";;"le Galibier";"Domaine public";"Polygonaceae_Polygonum_viviparum_CLF120759.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Polygonaceae_Polygonum_viviparum_CLF120759.jpg"
"Populus nigra (Salicaceae)";"Jean-Baptiste";;;;"Herbiers universitaires de Clermont-Ferrand";1937;"still image";"image/jpeg";"Salicaceae_Populus_nigra_CLF120725";"Bibliothèque Université Clermont auvergne";"fre";;"Decize, île Caqueret";"Domaine public";"Salicaceae_Populus_nigra_CLF120725.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Salicaceae_Populus_nigra_CLF120725.jpg"
"Populus tremula (Salicaceae)";"Jean-Baptiste";;;;"Herbiers universitaires de Clermont-Ferrand";1934;"still image";"image/jpeg";"Salicaceae_Populus_tremula_CLF120724";"Bibliothèque Université Clermont auvergne";"fre";;"Préporché, Vénitiens";"Domaine public";"Salicaceae_Populus_tremula_CLF120724.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Salicaceae_Populus_tremula_CLF120724.jpg"
"Pulsatilla montana (Renonculaceae)";"Le Grand";;;;"Herbiers universitaires de Clermont-Ferrand";1894;"still image";"image/jpeg";"Renonculaceae_Pulsatilla_montana_CLF120870";"Bibliothèque Université Clermont auvergne";"fre";;"Mont Pilat";"Domaine public";"Renonculaceae_Pulsatilla_montana_CLF120870.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Renonculaceae_Pulsatilla_montana_CLF120870.jpg"
"Pulsatilla rubra (Renonculaceae)";"Rallet";;;;"Herbiers universitaires de Clermont-Ferrand";1941;"still image";"image/jpeg";"Renonculaceae_Pulsatilla_rubra_CLF120873";"Bibliothèque Université Clermont auvergne";"fre";;"Moutiers";"Domaine public";"Renonculaceae_Pulsatilla_rubra_CLF120873.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Renonculaceae_Pulsatilla_rubra_CLF120873.jpg"
"Pulsatilla vernalis (Renonculaceae)";"Le Grand";;;;"Herbiers universitaires de Clermont-Ferrand";0;"still image";"image/jpeg";"Renonculaceae_Pulsatilla_vernalis_CLF120871";"Bibliothèque Université Clermont auvergne";"fre";;"Montgenèvre";"Domaine public";"Renonculaceae_Pulsatilla_vernalis_CLF120871.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Renonculaceae_Pulsatilla_vernalis_CLF120871.jpg"
"Quercus cerris (Fagaceae)";"Felzines";;;;"Herbiers universitaires de Clermont-Ferrand";1995;"still image";"image/jpeg";"Fagaceae_Quercus_cerris_CLF120771";"Bibliothèque Université Clermont auvergne";"fre";;"la Guerche, le Foulon";"Domaine public";"Fagaceae_Quercus_cerris_CLF120771.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fagaceae_Quercus_cerris_CLF120771.jpg"
