"titre";"créateur";"contributeur";"sujet";"description";"editeur";"Date ";"Type ";"format";"identifiant";"Source";"langue";"Relation";"couverture";"droits";"Nom du fichier";"url"
"Calotropis procera  (Asclépiadacées)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Asclépiadacées_Calotropis_procera_CLF114853";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asclépiadacées_Calotropis_procera_CLF114853.jpg"
"Cynanchum acutum  (Asclépiadacées)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Asclépiadacées_Cynanchum_acutum_CLF114854";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asclépiadacées_Cynanchum_acutum_CLF114854.jpg"
"Cynanchum acutum  (Asclépiadacées)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Asclépiadacées_Cynanchum_acutum_CLF114855";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asclépiadacées_Cynanchum_acutum_CLF114855.jpg"
"Gomphocarpus fruticosus  (Asclépiadacées)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Asclépiadacées_Gomphocarpus_fruticosus_CLF114856";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asclépiadacées_Gomphocarpus_fruticosus_CLF114856.jpg"
"Gomphocarpus fruticosus  (Asclépiadacées)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Asclépiadacées_Gomphocarpus_fruticosus_CLF114857";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asclépiadacées_Gomphocarpus_fruticosus_CLF114857.jpg"
"Pergularia tomentosa  (Asclépiadacées)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Asclépiadacées_Pergularia_tomentosa_CLF114858";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asclépiadacées_Pergularia_tomentosa_CLF114858.jpg"
"Periploca graeca  (Asclépiadacées)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Asclépiadacées_Periploca_graeca_CLF114859";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asclépiadacées_Periploca_graeca_CLF114859.jpg"
"Periploca laevigata  (Asclépiadacées)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Asclépiadacées_Periploca_laevigata_CLF114860";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asclépiadacées_Periploca_laevigata_CLF114860.jpg"
"Periploca laevigata  (Asclépiadacées)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Asclépiadacées_Periploca_laevigata_CLF114861";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asclépiadacées_Periploca_laevigata_CLF114861.jpg"
"Periploca laevigata  (Asclépiadacées)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Asclépiadacées_Periploca_laevigata_CLF114862";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asclépiadacées_Periploca_laevigata_CLF114862.jpg"
"Vincetoxicum hirundinaria  (Asclépiadacées)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Asclépiadacées_Vincetoxicum_hirundinaria_CLF114863";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asclépiadacées_Vincetoxicum_hirundinaria_CLF114863.jpg"
"Vincetoxicum hirundinaria  (Asclépiadacées)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Asclépiadacées_Vincetoxicum_hirundinaria_CLF114864";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asclépiadacées_Vincetoxicum_hirundinaria_CLF114864.jpg"
"Vincetoxicum hirundinaria  (Asclépiadacées)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Asclépiadacées_Vincetoxicum_hirundinaria_CLF114865";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asclépiadacées_Vincetoxicum_hirundinaria_CLF114865.jpg"
"Vincetoxicum hirundinaria  (Asclépiadacées)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Asclépiadacées_Vincetoxicum_hirundinaria_CLF114866";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asclépiadacées_Vincetoxicum_hirundinaria_CLF114866.jpg"
"Vincetoxicum hirundinaria  (Asclépiadacées)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Asclépiadacées_Vincetoxicum_hirundinaria_CLF114867";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asclépiadacées_Vincetoxicum_hirundinaria_CLF114867.jpg"
"Vincetoxicum nigrum  (Asclépiadacées)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Asclépiadacées_Vincetoxicum_nigrum_CLF114868";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asclépiadacées_Vincetoxicum_nigrum_CLF114868.jpg"
"Hieracium adriaticiforme  (Asteraceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Asteraceae_Hieracium_adriaticiforme_CLF114869";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Hieracium_adriaticiforme_CLF114869.jpg"
"Hieracium alpinum  (Asteraceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Asteraceae_Hieracium_alpinum_CLF114870";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Hieracium_alpinum_CLF114870.jpg"
"Hieracium alpinum  (Asteraceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Asteraceae_Hieracium_alpinum_CLF114871";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Hieracium_alpinum_CLF114871.jpg"
"Hieracium amplexicaule  (Asteraceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Asteraceae_Hieracium_amplexicaule_CLF114872";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Hieracium_amplexicaule_CLF114872.jpg"
"Hieracium amplexicaule  (Asteraceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Asteraceae_Hieracium_amplexicaule_CLF114873";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Hieracium_amplexicaule_CLF114873.jpg"
"Hieracium amplexicaule  (Asteraceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Asteraceae_Hieracium_amplexicaule_CLF114874";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Hieracium_amplexicaule_CLF114874.jpg"
"Hieracium amplexicaule  (Asteraceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Asteraceae_Hieracium_amplexicaule_CLF114875";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Hieracium_amplexicaule_CLF114875.jpg"
"Hieracium amplexicaule  (Asteraceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Asteraceae_Hieracium_amplexicaule_CLF114876";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Hieracium_amplexicaule_CLF114876.jpg"
"Hieracium amplexicaule  (Asteraceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Asteraceae_Hieracium_amplexicaule_CLF114877";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Hieracium_amplexicaule_CLF114877.jpg"
"Hieracium amplexicaule  (Asteraceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Asteraceae_Hieracium_amplexicaule_CLF114879";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Hieracium_amplexicaule_CLF114879.jpg"
"Hieracium amplexicaule  (Asteraceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Asteraceae_Hieracium_amplexicaule_CLF114878";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Hieracium_amplexicaule_CLF114878.jpg"
"Hieracium amplexicaule  (Asteraceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Asteraceae_Hieracium_amplexicaule_CLF114880";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Hieracium_amplexicaule_CLF114880.jpg"
"Hieracium amplexicaule  (Asteraceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Asteraceae_Hieracium_amplexicaule_CLF114881";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Hieracium_amplexicaule_CLF114881.jpg"
"Hieracium amplexicaule  (Asteraceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Asteraceae_Hieracium_amplexicaule_CLF114882";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Hieracium_amplexicaule_CLF114882.jpg"
"Hieracium pulmonarioides  (Asteraceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Asteraceae_Hieracium_pulmonarioides_CLF114883";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Hieracium_pulmonarioides_CLF114883.jpg"
"Hieracium amplexicaule  (Asteraceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Asteraceae_Hieracium_amplexicaule_CLF114884";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Hieracium_amplexicaule_CLF114884.jpg"
"Hieracium brevifolium  (Asteraceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Asteraceae_Hieracium_brevifolium_CLF114885";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Hieracium_brevifolium_CLF114885.jpg"
"Hieracium bifidum  (Asteraceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Asteraceae_Hieracium_bifidum_CLF114886";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Hieracium_bifidum_CLF114886.jpg"
"Hieracium bupleuroides  (Asteraceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Asteraceae_Hieracium_bupleuroides_CLF114887";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Hieracium_bupleuroides_CLF114887.jpg"
"Hieracium cantalicum  (Asteraceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Asteraceae_Hieracium_cantalicum_CLF114888";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Hieracium_cantalicum_CLF114888.jpg"
"Hieracium cantalicum  (Asteraceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Asteraceae_Hieracium_cantalicum_CLF114889";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Hieracium_cantalicum_CLF114889.jpg"
"Hieracium chlorifolium  (Asteraceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Asteraceae_Hieracium_chlorifolium_CLF114890";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Hieracium_chlorifolium_CLF114890.jpg"
"Hieracium colmeiroanum  (Asteraceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Asteraceae_Hieracium_colmeiroanum_CLF114891";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Hieracium_colmeiroanum_CLF114891.jpg"
"Hieracium cydonifolium  (Asteraceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Asteraceae_Hieracium_cydonifolium_CLF114892";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Hieracium_cydonifolium_CLF114892.jpg"
"Hieracium cydonifolium  (Asteraceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Asteraceae_Hieracium_cydonifolium_CLF114893";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Hieracium_cydonifolium_CLF114893.jpg"
"Hieracium cymiflorum  (Asteraceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Asteraceae_Hieracium_cymiflorum_CLF114894";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Hieracium_cymiflorum_CLF114894.jpg"
"Hieracium dermophyllum  (Asteraceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Asteraceae_Hieracium_dermophyllum_CLF114895";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Hieracium_dermophyllum_CLF114895.jpg"
"Hieracium eriphorum  (Asteraceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Asteraceae_Hieracium_eriphorum_CLF114896";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Hieracium_eriphorum_CLF114896.jpg"
"Hieracium farinulentiforme  (Asteraceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Asteraceae_Hieracium_farinulentiforme_CLF114897";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Hieracium_farinulentiforme_CLF114897.jpg"
"Hieracium gariodianum  (Asteraceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Asteraceae_Hieracium_gariodianum_CLF114898";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Hieracium_gariodianum_CLF114898.jpg"
"Hieracium girerdii  (Asteraceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Asteraceae_Hieracium_girerdii_CLF114899";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Hieracium_girerdii_CLF114899.jpg"
"Hieracium girerdii  (Asteraceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Asteraceae_Hieracium_girerdii_CLF114900";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Hieracium_girerdii_CLF114900.jpg"
"Hieracium girerdii  (Asteraceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Asteraceae_Hieracium_girerdii_CLF114901";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Hieracium_girerdii_CLF114901.jpg"
"Hieracium glabratum  (Asteraceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Asteraceae_Hieracium_glabratum_CLF114902";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Hieracium_glabratum_CLF114902.jpg"
"Hieracium glaucinum  (Asteraceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Asteraceae_Hieracium_glaucinum_CLF114903";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Hieracium_glaucinum_CLF114903.jpg"
"Hieracium glaucinum  (Asteraceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Asteraceae_Hieracium_glaucinum_CLF114904";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Hieracium_glaucinum_CLF114904.jpg"
"Hieracium glaucinum  (Asteraceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Asteraceae_Hieracium_glaucinum_CLF114905";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Hieracium_glaucinum_CLF114905.jpg"
"Hieracium glaucinum  (Asteraceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Asteraceae_Hieracium_glaucinum_CLF114906";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Hieracium_glaucinum_CLF114906.jpg"
