"titre";"créateur";"contributeur";"sujet";"description";"editeur";"Date ";"Type ";"format";"identifiant";"Source";"langue";"Relation";"couverture";"droits";"Nom du fichier";"url"
"Inula helenium (Asteraceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";" 7 0|0";"still image";"image/jpeg";"Inula_helenium_CLF094629";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Inula_helenium_CLF094629.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Inula_helenium_CLF094629.jpg"
"Lactuca perennis (Asteraceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"17 6 1899|1899";"still image";"image/jpeg";"Lactuca_perennis_CLF094630";"Bibliothèque Université Clermont Auvergne";"fre";;"Acy-Romance, Ardennes, France";"Domaine public";"Lactuca_perennis_CLF094630.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Lactuca_perennis_CLF094630.jpg"
"Scorzonera humilis (Asteraceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"21 5 1898|1898";"still image";"image/jpeg";"Scorzonera_humilis_CLF094631";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Scorzonera_humilis_CLF094631.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Scorzonera_humilis_CLF094631.jpg"
"Crepis biennis (Asteraceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";" 7 1897|1897";"still image";"image/jpeg";"Crepis_biennis_CLF094632";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Crepis_biennis_CLF094632.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Crepis_biennis_CLF094632.jpg"
"Erigeron acer (Asteraceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";" 9 1897|1897";"still image";"image/jpeg";"Erigeron_acer_CLF094633";"Bibliothèque Université Clermont Auvergne";"fre";;"Givet, Ardennes, France";"Domaine public";"Erigeron_acer_CLF094633.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Erigeron_acer_CLF094633.jpg"
"Tanacetum vulgare (Asteraceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"12 7 1897|1897";"still image";"image/jpeg";"Tanacetum_vulgare_CLF094634";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Tanacetum_vulgare_CLF094634.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Tanacetum_vulgare_CLF094634.jpg"
"Artemisia vulgaris (Asteraceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"12 7 1897|1897";"still image";"image/jpeg";"Artemisia_vulgaris_CLF094635";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Artemisia_vulgaris_CLF094635.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Artemisia_vulgaris_CLF094635.jpg"
"Artemisia camphorata (Asteraceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"25 8 1897|1897";"still image";"image/jpeg";"Artemisia_camphorata_CLF094636";"Bibliothèque Université Clermont Auvergne";"fre";;"Chooz, Ardennes, France";"Domaine public";"Artemisia_camphorata_CLF094636.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Artemisia_camphorata_CLF094636.jpg"
"Achillea ptarmica (Asteraceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"12 7 1897|1897";"still image";"image/jpeg";"Achillea_ptarmica_CLF094637";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Achillea_ptarmica_CLF094637.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Achillea_ptarmica_CLF094637.jpg"
"Achillea millefolium (Asteraceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"1 7 1897|1897";"still image";"image/jpeg";"Achillea_millefolium_CLF094638";"Bibliothèque Université Clermont Auvergne";"fre";;"Nanteuil-sur-Aisne, Ardennes, France";"Domaine public";"Achillea_millefolium_CLF094638.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Achillea_millefolium_CLF094638.jpg"
"Senecio jacobaea (Asteraceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"1 7 1897|1897";"still image";"image/jpeg";"Senecio_jacobaea_CLF094639";"Bibliothèque Université Clermont Auvergne";"fre";;"Nanteuil-sur-Aisne, Ardennes, France";"Domaine public";"Senecio_jacobaea_CLF094639.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Senecio_jacobaea_CLF094639.jpg"
"Senecio vulgaris (Asteraceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"12 7 1897|1896";"still image";"image/jpeg";"Senecio_vulgaris_CLF094640";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Senecio_vulgaris_CLF094640.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Senecio_vulgaris_CLF094640.jpg"
"Senecio nemorensis (Asteraceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"26 8 1897|1897";"still image";"image/jpeg";"Senecio_nemorensis_CLF094641";"Bibliothèque Université Clermont Auvergne";"fre";;"Chooz, Ardennes, France";"Domaine public";"Senecio_nemorensis_CLF094641.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Senecio_nemorensis_CLF094641.jpg"
"Petasites vulgaris (Asteraceae)";"Hb J. Lambert";"Lambert|Sinoz de Biévres";;;"Herbiers universitaires de Clermont-Ferrand";" 4 1898|1898";"still image";"image/jpeg";"Petasites_vulgaris_CLF094642";"Bibliothèque Université Clermont Auvergne";"fre";;"Florenville, Belgique";"Domaine public";"Petasites_vulgaris_CLF094642.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Petasites_vulgaris_CLF094642.jpg"
"Anthemis arvensis (Asteraceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"17 6 1899|1899";"still image";"image/jpeg";"Anthemis_arvensis_CLF094643";"Bibliothèque Université Clermont Auvergne";"fre";;"Acy-Romance, Ardennes, France";"Domaine public";"Anthemis_arvensis_CLF094643.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Anthemis_arvensis_CLF094643.jpg"
"Matricaria chamomilla (Asteraceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";" 6 1898|1898";"still image";"image/jpeg";"Matricaria_chamomilla_CLF094644";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Matricaria_chamomilla_CLF094644.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Matricaria_chamomilla_CLF094644.jpg"
"Leucanthemum vulgare (Asteraceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"23 6 1897|1897";"still image";"image/jpeg";"Leucanthemum_vulgare_CLF094645";"Bibliothèque Université Clermont Auvergne";"fre";;"Barby, Ardennes, France";"Domaine public";"Leucanthemum_vulgare_CLF094645.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Leucanthemum_vulgare_CLF094645.jpg"
"Bellis perennis (Asteraceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";" 4 1898|1898";"still image";"image/jpeg";"Bellis_perennis_CLF094646";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Bellis_perennis_CLF094646.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Bellis_perennis_CLF094646.jpg"
"Arnica montana (Asteraceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";" 7 0|0";"still image";"image/jpeg";"Arnica_montana_CLF094647";"Bibliothèque Université Clermont Auvergne";"fre";;"Maubert-Fontaine, Ardennes, France";"Domaine public";"Arnica_montana_CLF094647.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Arnica_montana_CLF094647.jpg"
"Centaurea cyanus (Asteraceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"16 6 1897|1897";"still image";"image/jpeg";"Centaurea_cyanus_CLF094648";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Centaurea_cyanus_CLF094648.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Centaurea_cyanus_CLF094648.jpg"
"Carduus crispus (Asteraceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"16 6 1897|1897";"still image";"image/jpeg";"Carduus_crispus_CLF094649";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Carduus_crispus_CLF094649.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Carduus_crispus_CLF094649.jpg"
"Cirsium palustre (Asteraceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"18 7 1897|1897";"still image";"image/jpeg";"Cirsium_palustre_CLF094650";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Cirsium_palustre_CLF094650.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Cirsium_palustre_CLF094650.jpg"
"Tragopogon pratensis (Asteraceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"1 7 1897|1897";"still image";"image/jpeg";"Tragopogon_pratensis_CLF094651";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Tragopogon_pratensis_CLF094651.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Tragopogon_pratensis_CLF094651.jpg"
"Hieracium murorum (Asteraceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"22 5 1899|1899";"still image";"image/jpeg";"Hieracium_murorum_CLF094652";"Bibliothèque Université Clermont Auvergne";"fre";;"Givet, Ardennes, France";"Domaine public";"Hieracium_murorum_CLF094652.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Hieracium_murorum_CLF094652.jpg"
"Leontodon hispidus (Asteraceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"10 6 1897|1897";"still image";"image/jpeg";"Leontodon_hispidus_CLF094653";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Leontodon_hispidus_CLF094653.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Leontodon_hispidus_CLF094653.jpg"
"Hieracium pilosella (Asteraceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"6 6 1896|1896";"still image";"image/jpeg";"Hieracium_pilosella_CLF094654";"Bibliothèque Université Clermont Auvergne";"fre";;"Barby, Ardennes, France";"Domaine public";"Hieracium_pilosella_CLF094654.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Hieracium_pilosella_CLF094654.jpg"
"Sonchus arvensis (Asteraceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"12 7 1897|1897";"still image";"image/jpeg";"Sonchus_arvensis_CLF094655";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Sonchus_arvensis_CLF094655.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Sonchus_arvensis_CLF094655.jpg"
"Aquilegia vulgaris (Ranunculaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"22 6 1899|1899";"still image";"image/jpeg";"Aquilegia_vulgaris_CLF094656";"Bibliothèque Université Clermont Auvergne";"fre";;"Givet, Ardennes, France";"Domaine public";"Aquilegia_vulgaris_CLF094656.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Aquilegia_vulgaris_CLF094656.jpg"
"Delphinium consolida (Ranunculaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"17 6 1899|1899";"still image";"image/jpeg";"Delphinium_consolida_CLF094657";"Bibliothèque Université Clermont Auvergne";"fre";;"Acy-Romance, Ardennes, France";"Domaine public";"Delphinium_consolida_CLF094657.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Delphinium_consolida_CLF094657.jpg"
"Nigella arvensis (Ranunculaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";" 7 1897|1897";"still image";"image/jpeg";"Nigella_arvensis_CLF094658";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Nigella_arvensis_CLF094658.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Nigella_arvensis_CLF094658.jpg"
"Caltha palustris (Ranunculaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"2 4 1898|1898";"still image";"image/jpeg";"Caltha_palustris_CLF094659";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Caltha_palustris_CLF094659.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Caltha_palustris_CLF094659.jpg"
"Adonis aestivalis (Ranunculaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";" 7 1898|1898";"still image";"image/jpeg";"Adonis_aestivalis_CLF094660";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Adonis_aestivalis_CLF094660.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Adonis_aestivalis_CLF094660.jpg"
"Adonis aestivalis (Ranunculaceae)";"Hb J. Lambert";"Lambert|Bragart";;;"Herbiers universitaires de Clermont-Ferrand";"21 6 1897|1897";"still image";"image/jpeg";"Adonis_aestivalis_CLF094661";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Adonis_aestivalis_CLF094661.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Adonis_aestivalis_CLF094661.jpg"
"Ficaria ranunculoides (Ranunculaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"2 4 1898|1898";"still image";"image/jpeg";"Ficaria_ranunculoides_CLF094662";"Bibliothèque Université Clermont Auvergne";"fre";;"Sorbon, Ardennes, France";"Domaine public";"Ficaria_ranunculoides_CLF094662.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Ficaria_ranunculoides_CLF094662.jpg"
"Thalictrum flavum (Ranunculaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"16 6 1897|1897";"still image";"image/jpeg";"Thalictrum_flavum_CLF094663";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Thalictrum_flavum_CLF094663.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Thalictrum_flavum_CLF094663.jpg"
"Anemone nemorosa (Ranunculaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";" 4 1898|1898";"still image";"image/jpeg";"Anemone_nemorosa_CLF094664";"Bibliothèque Université Clermont Auvergne";"fre";;"Sorbon, Ardennes, France";"Domaine public";"Anemone_nemorosa_CLF094664.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Anemone_nemorosa_CLF094664.jpg"
"Anemone pulsatilla (Ranunculaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";" 4 0|0";"still image";"image/jpeg";"Anemone_pulsatilla_CLF094665";"Bibliothèque Université Clermont Auvergne";"fre";;"Luxembourg";"Domaine public";"Anemone_pulsatilla_CLF094665.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Anemone_pulsatilla_CLF094665.jpg"
"Anemone pulsatilla (Ranunculaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";" 4 0|0";"still image";"image/jpeg";"Anemone_pulsatilla_CLF094665";"Bibliothèque Université Clermont Auvergne";"fre";;"Luxembourg";"Domaine public";"Anemone_pulsatilla_CLF094665.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Anemone_pulsatilla_CLF094665.jpg"
"Ranunculus divaricatus (Ranunculaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"20 6 1898|1898";"still image";"image/jpeg";"Ranunculus_divaricatus_CLF094666";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Ranunculus_divaricatus_CLF094666.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Ranunculus_divaricatus_CLF094666.jpg"
"Ranunculus bulbosus (Ranunculaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";" 4 1898|1898";"still image";"image/jpeg";"Ranunculus_bulbosus_CLF094667";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Ranunculus_bulbosus_CLF094667.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Ranunculus_bulbosus_CLF094667.jpg"
"Ranunculus sceleratus (Ranunculaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"21 5 1899|1899";"still image";"image/jpeg";"Ranunculus_sceleratus_CLF094668";"Bibliothèque Université Clermont Auvergne";"fre";;"Charnois, Ardennes, France";"Domaine public";"Ranunculus_sceleratus_CLF094668.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Ranunculus_sceleratus_CLF094668.jpg"
"Ranunculus auricomus (Ranunculaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";" 4 1898|1898";"still image";"image/jpeg";"Ranunculus_auricomus_CLF094669";"Bibliothèque Université Clermont Auvergne";"fre";;"Novion-Porcien, Ardennes, France";"Domaine public";"Ranunculus_auricomus_CLF094669.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Ranunculus_auricomus_CLF094669.jpg"
"Ranunculus acris (Ranunculaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";" 6 1897|1897";"still image";"image/jpeg";"Ranunculus_acris_CLF094670";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Ranunculus_acris_CLF094670.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Ranunculus_acris_CLF094670.jpg"
"Ranunculus repens (Ranunculaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"15 6 1897|1897";"still image";"image/jpeg";"Ranunculus_repens_CLF094671";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Ranunculus_repens_CLF094671.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Ranunculus_repens_CLF094671.jpg"
"Ranunculus arvensis (Ranunculaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"23 6 1897|1897";"still image";"image/jpeg";"Ranunculus_arvensis_CLF094672";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Ranunculus_arvensis_CLF094672.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Ranunculus_arvensis_CLF094672.jpg"
"Berberis vulgaris (Berberidaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";" 6 1898|1898";"still image";"image/jpeg";"Berberis_vulgaris_CLF094673";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Berberis_vulgaris_CLF094673.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Berberis_vulgaris_CLF094673.jpg"
"Triticum sativum (Poaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";" 6 1899|1899";"still image";"image/jpeg";"Triticum_sativum_CLF094674";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Triticum_sativum_CLF094674.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Triticum_sativum_CLF094674.jpg"
"Polygonum amphibium (Polygonaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"12 7 1897|1897";"still image";"image/jpeg";"Polygonum_amphibium_CLF094675";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Polygonum_amphibium_CLF094675.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Polygonum_amphibium_CLF094675.jpg"
"Rumex hydrolapathum (Polygonaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"12 7 1897|1897";"still image";"image/jpeg";"Rumex_hydrolapathum_CLF094676";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Rumex_hydrolapathum_CLF094676.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Rumex_hydrolapathum_CLF094676.jpg"
"Rumex scutatus (Polygonaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"21 5 1899|1899";"still image";"image/jpeg";"Rumex_scutatus_CLF094677";"Bibliothèque Université Clermont Auvergne";"fre";;"Givet, Ardennes, France";"Domaine public";"Rumex_scutatus_CLF094677.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Rumex_scutatus_CLF094677.jpg"
"Melampyrum arvense (Scrophulariaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";" 7 1897|1897";"still image";"image/jpeg";"Melampyrum_arvense_CLF094678";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Melampyrum_arvense_CLF094678.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Melampyrum_arvense_CLF094678.jpg"
"Veronica acinifolia (Scrophulariaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"22 5 1899|1899";"still image";"image/jpeg";"Veronica_acinifolia_CLF094679";"Bibliothèque Université Clermont Auvergne";"fre";;"Chooz, Ardennes, France";"Domaine public";"Veronica_acinifolia_CLF094679.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Veronica_acinifolia_CLF094679.jpg"
"Veronica chamaedrys (Scrophulariaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";" 6 1898|1898";"still image";"image/jpeg";"Veronica_chamaedrys_CLF094680";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Veronica_chamaedrys_CLF094680.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Veronica_chamaedrys_CLF094680.jpg"
"Veronica beccabunga (Scrophulariaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";" 6 1899|1899";"still image";"image/jpeg";"Veronica_beccabunga_CLF094681";"Bibliothèque Université Clermont Auvergne";"fre";;"Neuvizy, Ardennes, France";"Domaine public";"Veronica_beccabunga_CLF094681.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Veronica_beccabunga_CLF094681.jpg"
"Veronica hederifolia (Scrophulariaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"20 4 1899|1899";"still image";"image/jpeg";"Veronica_hederifolia_CLF094682";"Bibliothèque Université Clermont Auvergne";"fre";;"Barby, Ardennes, France";"Domaine public";"Veronica_hederifolia_CLF094682.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Veronica_hederifolia_CLF094682.jpg"
"Veronica serpyllifolia (Scrophulariaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"10 6 1898|1898";"still image";"image/jpeg";"Veronica_serpyllifolia_CLF094683";"Bibliothèque Université Clermont Auvergne";"fre";;"Barby, Ardennes, France";"Domaine public";"Veronica_serpyllifolia_CLF094683.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Veronica_serpyllifolia_CLF094683.jpg"
"Euphrasia officinalis (Scrophulariaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"23 6 1897|1897";"still image";"image/jpeg";"Euphrasia_officinalis_CLF094684";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Euphrasia_officinalis_CLF094684.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Euphrasia_officinalis_CLF094684.jpg"
"Rhinanthus crista-galli (Scrophulariaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"23 5 1898|1898";"still image";"image/jpeg";"Rhinanthus_crista-galli_CLF094685";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Rhinanthus_crista-galli_CLF094685.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Rhinanthus_crista-galli_CLF094685.jpg"
"Digitalis lutea (Scrophulariaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";" 8 1897|1897";"still image";"image/jpeg";"Digitalis_lutea_CLF094686";"Bibliothèque Université Clermont Auvergne";"fre";;"Chooz, Ardennes, France";"Domaine public";"Digitalis_lutea_CLF094686.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Digitalis_lutea_CLF094686.jpg"
